Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
02/10/2023 16:39:46,14/10/2023,"Demand - Warm, (excluding interconnector and storage)",115.98499292,02/10/2023 15:39:47,
02/10/2023 16:39:46,15/10/2023,"Demand - Warm, (excluding interconnector and storage)",115.468209317364,02/10/2023 15:39:47,
02/10/2023 16:39:46,16/10/2023,"Demand - Warm, (excluding interconnector and storage)",133.562252807727,02/10/2023 15:39:47,
02/10/2023 16:39:46,17/10/2023,"Demand - Warm, (excluding interconnector and storage)",134.345324058727,02/10/2023 15:39:47,
02/10/2023 16:39:46,18/10/2023,"Demand - Warm, (excluding interconnector and storage)",135.507388452727,02/10/2023 15:39:47,
02/10/2023 16:39:46,19/10/2023,"Demand - Warm, (excluding interconnector and storage)",137.584595613636,02/10/2023 15:39:47,
02/10/2023 16:39:46,20/10/2023,"Demand - Warm, (excluding interconnector and storage)",134.030047146636,02/10/2023 15:39:47,
02/10/2023 16:39:46,21/10/2023,"Demand - Warm, (excluding interconnector and storage)",124.483780710909,02/10/2023 15:39:47,
02/10/2023 16:39:46,22/10/2023,"Demand - Warm, (excluding interconnector and storage)",124.605613039273,02/10/2023 15:39:47,
02/10/2023 16:39:46,23/10/2023,"Demand - Warm, (excluding interconnector and storage)",143.225453885091,02/10/2023 15:39:47,
02/10/2023 16:39:46,24/10/2023,"Demand - Warm, (excluding interconnector and storage)",145.280265847182,02/10/2023 15:39:47,
02/10/2023 16:39:46,25/10/2023,"Demand - Warm, (excluding interconnector and storage)",146.836269589091,02/10/2023 15:39:47,
02/10/2023 16:39:46,26/10/2023,"Demand - Warm, (excluding interconnector and storage)",148.200748821182,02/10/2023 15:39:47,
02/10/2023 16:39:46,27/10/2023,"Demand - Warm, (excluding interconnector and storage)",145.513130667727,02/10/2023 15:39:47,
02/10/2023 16:39:46,28/10/2023,"Demand - Warm, (excluding interconnector and storage)",135.993498404727,02/10/2023 15:39:47,
02/10/2023 16:39:46,29/10/2023,"Demand - Warm, (excluding interconnector and storage)",135.434312374545,02/10/2023 15:39:47,
02/10/2023 16:39:46,30/10/2023,"Demand - Warm, (excluding interconnector and storage)",153.845467503,02/10/2023 15:39:47,
02/10/2023 16:39:46,31/10/2023,"Demand - Warm, (excluding interconnector and storage)",156.096685806091,02/10/2023 15:39:47,
02/10/2023 16:39:46,01/11/2023,"Demand - Warm, (excluding interconnector and storage)",157.152994429636,02/10/2023 15:39:47,
02/10/2023 16:39:46,02/11/2023,"Demand - Warm, (excluding interconnector and storage)",158.693184310182,02/10/2023 15:39:47,
02/10/2023 16:39:46,03/11/2023,"Demand - Warm, (excluding interconnector and storage)",155.829832264,02/10/2023 15:39:47,
02/10/2023 16:39:46,04/11/2023,"Demand - Warm, (excluding interconnector and storage)",146.450600304364,02/10/2023 15:39:47,
02/10/2023 16:39:46,05/11/2023,"Demand - Warm, (excluding interconnector and storage)",146.90584294,02/10/2023 15:39:47,
02/10/2023 16:39:46,06/11/2023,"Demand - Warm, (excluding interconnector and storage)",165.531423445455,02/10/2023 15:39:47,
02/10/2023 16:39:46,07/11/2023,"Demand - Warm, (excluding interconnector and storage)",167.302341323273,02/10/2023 15:39:47,
02/10/2023 16:39:46,08/11/2023,"Demand - Warm, (excluding interconnector and storage)",168.750720049091,02/10/2023 15:39:47,
02/10/2023 16:39:46,09/11/2023,"Demand - Warm, (excluding interconnector and storage)",170.179579134364,02/10/2023 15:39:47,
02/10/2023 16:39:46,10/11/2023,"Demand - Warm, (excluding interconnector and storage)",167.069076288727,02/10/2023 15:39:47,
02/10/2023 16:39:46,11/11/2023,"Demand - Warm, (excluding interconnector and storage)",156.894204415273,02/10/2023 15:39:47,
02/10/2023 16:39:46,12/11/2023,"Demand - Warm, (excluding interconnector and storage)",156.236636040091,02/10/2023 15:39:47,
02/10/2023 16:39:46,13/11/2023,"Demand - Warm, (excluding interconnector and storage)",174.609658829818,02/10/2023 15:39:47,
02/10/2023 16:39:46,14/11/2023,"Demand - Warm, (excluding interconnector and storage)",175.506277250182,02/10/2023 15:39:47,
02/10/2023 16:39:46,15/11/2023,"Demand - Warm, (excluding interconnector and storage)",176.413297573091,02/10/2023 15:39:47,
02/10/2023 16:39:46,16/11/2023,"Demand - Warm, (excluding interconnector and storage)",177.680983115909,02/10/2023 15:39:47,
02/10/2023 16:39:46,17/11/2023,"Demand - Warm, (excluding interconnector and storage)",174.282965247091,02/10/2023 15:39:47,
02/10/2023 16:39:46,18/11/2023,"Demand - Warm, (excluding interconnector and storage)",164.105098405909,02/10/2023 15:39:47,
02/10/2023 16:39:46,19/11/2023,"Demand - Warm, (excluding interconnector and storage)",163.022960716273,02/10/2023 15:39:47,
02/10/2023 16:39:46,20/11/2023,"Demand - Warm, (excluding interconnector and storage)",182.345541969091,02/10/2023 15:39:47,
